Argument Shapes,Count,Device,Duration (us),Name,Percent
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.375,vm.builtin.make_shape,1.04977E-06
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.334,vm.builtin.make_shape,9.34993E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.333,vm.builtin.make_shape,9.32194E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.292,vm.builtin.make_shape,8.17419E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.291,vm.builtin.make_shape,8.1462E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.25,vm.builtin.make_shape,6.99845E-07
int64[15],1,cpu0,0.209,vm.builtin.make_shape,5.85071E-07
int64[15],1,cpu0,0.209,vm.builtin.make_shape,5.85071E-07
int64[15],1,cpu0,0.209,vm.builtin.make_shape,5.85071E-07
int64[15],1,cpu0,0.209,vm.builtin.make_shape,5.85071E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
int64[15],1,cpu0,0.208,vm.builtin.make_shape,5.82271E-07
